일자	식사명	수량(아침식사2 값 중복)	식사내용
2011.11.2	점심식사2	13.06859206	"당근스프(경양식),배추김치(양식),비엔나구이,생선까스&타르,양상치샐러드,피클,해물볶음밥,홍초"
2011.11.3	점심식사	26.85920578	"깐풍기,돌나물레몬생채,만두국,배추김치,쌀밥,아구찜,애호박볶음,유자차"
2011.11.3	점심식사2	26.85920578	"단무지,더운야채,돈까스,배추김치,쇠고기스프(경양식),쌀밥,야채샐러드,유자차,줄무늬감자튀김"
2011.11.4	점심식사	21.08303249	"가지나물,닭단호박조림,매실쥬스,무생채(잔파),배추김치,생선까스&타르,쌀밥,콩가루배추국"
2011.11.4	점심식사2	21.08303249	"가지나물,김가루조미밥,단무지,매실쥬스,배추김치,비빔만두,우동"
2011.11.5	점심식사	9.386281588	"근대나물,메추리알곤약떡볶이,배추김치,비빔만두,쇠고기야채볶음,식혜,쌀밥,오징어무국"
2011.11.5	점심식사2	9.386281588	"그린스프(경양식),단무지,배추김치,식혜,쌀밥,양상치샐러드,오징어볼튀김,함박스테이크"
2011.11.6	점심식사	10.25270758	"동태무조림,멸치아몬드볶음,배추겉절이,석박지,수정과,순대국밥(뼈),오이,당근,쌈장"
2011.11.6	점심식사2	10.25270758	"단호박과일샐러드,돈까스,배추김치,비엔나구이,수정과,쌀밥,야채샐러드(소스無),옥수수스프(경양식),피클"
2011.11.7	점심식사	24.90974729	"꽁치무조림,대추차,돌나물레몬생채,두부찌개,미역국,배추김치,쇠고기야채볶음,쌀밥"
2011.11.7	점심식사2	24.90974729	"단무지,대추차,돈까스,배추김치,스마일감자튀김,쌀밥,야채스프,콥샐러드,푸실리볶음"
2011.11.8	점심식사	17.61732852	"배추김치,열무된장무침,요플레,쫄면야채무침,카레라이스,콩나물국,파닭"
2011.11.8	점심식사2	17.61732852	"마늘토스트,미트소스스파게티,배추김치,쌀밥(반공기),야채샐러드(소스無),오징어볼튀김,옥수수스프(경양식),요플레,피클"
2011.11.9	점심식사	32.5631769	"노란호박전,매실차,뼈추린메기매운탕,석박지,쌀밥,야채(간보호),오징어순대,풋고추된장무침"
2011.11.9	점심식사2	32.5631769	"단무지,단호박으깸샐러드,매실차,배추김치,쌀밥,콥샐러드,크림스프(경양식),함박스테이크"
2011.11.10	점심식사	17.90613718	"돈목살수육,된장찌개,배추겉절이,보리밥,수정과,양파절임,여러가지쌈,오징어회무침"
2011.11.10	점심식사2	17.90613718	"더운야채,배추김치,쇠고기스프(경양식),수정과,스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드,치즈함박스테이크&데미"
2011.11.11	점심식사	23.75451264	"계란후라이,모듬튀김(만.당.오),배추김치,비빔밥(표고),요구르트,유부된장국"
2011.11.11	점심식사2	23.75451264	"단무지,돈까스,바나나샐러드,배추김치,새우볼튀김,쌀밥,야채샐러드,야채스프,요구르트"
2011.11.12	점심식사	8.014440433	"고등어구이,반달감자볶음,배추김치,브로컬리초회,새송이애호박볶음,쌀밥,육개장,홍초"
2011.11.12	점심식사2	8.014440433	"그린스프(경양식),배추김치,쌀밥,야채샐러드,오징어볼튀김,치킨함박스테이크,피클,홍초"
2011.11.13	점심식사	9.602888087	"다슬기들깨해장국,닭불고기(180),배추김치,식혜,쌀밥,오이양파무침,이면수/데리야끼소스,잔멸치볶음"
2011.11.13	점심식사2	9.602888087	"단무지,돈까스,배추김치,식혜,쌀밥,옥수수스프(경양식),으깬감자샐러드,푸실리볶음"
2011.11.14	점심식사	20.2166065	"계란찜,꽃게된장국,대추차,도라지부추무침,떡갈비바베큐조림,배추김치,쌀밥,조기구이"
2011.11.14	점심식사2	20.2166065	"당근스프(경양식),대추차,배추김치,스틱단무지무침,쌀밥,야채샐러드(소스無),줄무늬감자튀김,치즈함박스테이크&데미,푸실리볶음"
2011.11.15	점심식사	22.88808664	"단호박죽,미역국,배추김치,쇠고기느타리볶음,열무된장무침,오징어잔파무침,잡채(어묵),흑미밥(현장)"
2011.11.15	점심식사2	22.88808664	"김치덮밥,깍두기(손칼),단호박죽,미역국,비엔나구이,생선까스&타르,양상치샐러드,피클"
2011.11.16	점심식사	23.53790614	"곰탕,귤,두부조림,새송이애호박볶음,석박지,쌀밥,오이,당근,쌈장,풋고추,쌈장"
2011.11.16	점심식사2	23.53790614	"귤,시금치나물,쌀밥(반공기),열무김치,오복채무침,잔치국수,후라이드치킨(토막)"
2011.11.17	점심식사	18.84476534	"도라지생채,배추김치,쌀밥,안동찜닭,알탕,애호박볶음,야채고로케,인삼식혜"
2011.11.17	점심식사2	18.84476534	"단무지,더운야채,돈까스,배추김치,스마일감자튀김,쌀밥,야채샐러드,옥수수스프(경양식),인삼식혜"
2011.11.18	점심식사	20.07220217	"물미역,초고추장,배추김치,쇠고기가지볶음,쌀밥,오징어통회,칡즙,콩나물미더덕찜,피홍합탕"
2011.11.18	점심식사2	20.07220217	"메추리알꽃맛살샐러드,배추김치,스틱단무지무침,쌀밥,야채스프,칡즙,콥샐러드,함박스테이크"
2011.11.19	점심식사	7.364620939	"꽁치한마리구이,돈육야채볶음,소세지파세리전,순두부찌개,쌀밥,알타리김치,월동초겉절이,유자차"
2011.11.19	점심식사2	7.364620939	"감자튀김,단무지,더운야채,돈까스,배추김치,브로컬리스프,쌀밥,야채샐러드,유자차"
2011.11.20	점심식사	9.891696751	"감자조림,동태무조림,배추김치,부추겉절이,쇠고기콩나물국,수정과,쌀밥,파닭"
2011.11.20	점심식사2	9.891696751	"마카로니샐러드,배추김치,수정과,스마일감자튀김,쌀밥,야채샐러드,옥수수스프(경양식),치즈함박스테이크&데미,피클"
2011.11.21	점심식사	18.84476534	"고추지무침,돈갈비고구마찜,배추김치,북어해장국,생강차,쌀밥,애느타리볶음,치커리무생채"
2011.11.21	점심식사2	18.84476534	"당근스프(경양식),배추김치,비엔나구이,생강차,생선까스&타르,양상치샐러드,피클,해물볶음밥"
2011.11.22	점심식사	40.2166065	"귤,두부조림,물파래무무침,배추김치,쇠고기당면볶음,열무된장국,호박나물,흑미밥(현장)"
2011.11.22	점심식사2	40.2166065	"귤,돈까스,마카로니샐러드,배추김치,쇠고기스프(경양식),스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드(소스無)"
2011.11.23	점심식사	18.84476534	"계란찜,깐마늘고추장무침,석박지,쇠고기영양탕,시금치나물,쌀밥,오징어브로콜리무침,파인애플(1조각)"
2011.11.23	점심식사2	18.84476534	"감자조림,군만두(양념장),단무지,배추김치,쌀밥(반공기),유부된장국,쫄면"
2011.11.24	점심식사	38.41155235	"골뱅이콩나물무침,굴국밥,델몬트,돈육강정,생양파,석박지,풋고추,쌈장"
2011.11.24	점심식사2	38.41155235	"그린스프(경양식),델몬트,메추리알꽃맛살샐러드,배추김치,쌀밥,야채샐러드,피클,함박스테이크"
2011.11.25	점심식사	19.63898917	"꽁치한마리구이,배추김치,부추겉절이,비빔된장,비빔만두,수정과,시래기된장지짐,콩나물밥"
2011.11.25	점심식사2	19.63898917	"더운야채,돈까스,배추김치,수정과,스마일감자튀김,쌀밥(반공기),야채스프,양상치샐러드,피클"
2011.11.26	점심식사	13.50180505	"갈치카레구이,노란호박전,닭갈비,매실쥬스,미역국,배추김치,쌀밥,오이생채"
2011.11.26	점심식사2	13.50180505	"매실쥬스,배추김치,스틱단무지무침,쌀밥,야채샐러드,옥수수스프(경양식),줄무늬감자튀김,치즈함박스테이크&데미,푸실리샐러드"
2011.11.27	점심식사	9.16967509	"배추김치,쇠고기야채볶음,쌀밥,알감자조림,어묵무국,오징어잔파무침,월동초나물,칡즙"
2011.11.27	점심식사2	9.16967509	"단무지,돈까스,배추김치,쌀밥,야채샐러드(소스無),야채스프,오징어볼튀김,으깬감자샐러드,칡즙"
2011.11.28	점심식사	16.67870036	"단호박식혜,동태무조림,두부달걀전,물미역,초고추장,배추김치,쌀밥,육개장,잡채(어묵)"
2011.11.28	점심식사2	16.67870036	"단무지,단호박식혜,더운야채,배추김치,쌀밥,야채샐러드,야채스프,줄무늬감자튀김,함박스테이크"
2011.11.29	점심식사	28.88086643	"배추김치,부추겉절이,비빔만두,사과,쌀밥,알배기배추쌈,양배추,다시마쌈,오삼불고기,콩나물무국"
2011.11.29	점심식사2	28.88086643	"김치덮밥,깍두기(손칼),사과,생선까스&타르,케이준치킨샐러드,콩나물무국,피클"
2011.11.30	점심식사	21.08303249	"가자미카레튀김,감자채카레볶음,미더덕된장국,배추김치,수정과,쌀밥,오징어순대,월동초겉절이"
2011.11.30	점심식사2	21.08303249	"감자조림,김가루조미밥,단무지,배추김치,수정과,우동,탕수냉채"
2011.12.1	점심식사	28.5198556	"귤,두부찌개,석박지,쌀밥,양장피해파리냉채,오이,풋고추,쌈장,쫄면야채무침,추어탕"
2011.12.1	점심식사2	28.5198556	"귤,단무지,단호박과일샐러드,돈까스,배추김치,쇠고기스프(경양식),쌀밥,야채샐러드,오징어볼튀김"
2011.12.2	점심식사	26.78700361	"게장비빔밥,골뱅이콩나물무침,돌나물샐러드,아기볼조랭이떡조림,알타리김치,요구르트,피홍합탕"
2011.12.2	점심식사2	26.78700361	"감자튀김,더운야채,배추김치,스틱단무지무침,쌀밥,양상치샐러드,옥수수스프(경양식),요구르트,치즈함박스테이크&데미"
2011.12.3	점심식사	10.90252708	"고추잡채,깐풍만두,꽃빵,단무지,배추김치,복숭아아이스티,자장밥,짬뽕국"
2011.12.3	점심식사2	10.90252708	"그린스프(경양식),돈까스,배추김치,복숭아아이스티,쌀밥,야채샐러드,으깬감자샐러드,푸실리볶음,피클"
2011.12.4	점심식사	11.76895307	"꽁치무조림,꽃게된장국,대추차,마늘쫑건새우볶음,배추김치,쌀밥,오이부추무침,탕수육"
2011.12.4	점심식사2	11.76895307	"단무지,당근스프(경양식),대추차,메추리알꽃맛살샐러드,배추김치,쌀밥,야채샐러드,함박스테이크"
2011.12.5	점심식사	23.39350181	"단호박죽,돈육굴소스볶음,메추리알마늘조림,물파래무무침,배추김치,비빔된장,쌀밥,조기구이"
2011.12.5	점심식사2	23.39350181	"단호박죽,닭야채볶음밥,배추김치(양식),스마일감자튀김,스틱단무지무침,양상치샐러드,옥수수스프(경양식),치즈함박스테이크&데미"
2011.12.6	점심식사	24.69314079	"감자조림,닭단호박조림,미역국,배추김치,비빔만두,숙주삼색나물,쌀밥,인삼식혜"
2011.12.6	점심식사2	24.69314079	"배추김치(양식),비엔나구이,오므라이스,유부된장국,인삼식혜,케이준치킨샐러드,피클"
2011.12.7	점심식사	23.17689531	"깍두기(손칼),동태무조림,두부강정,상큼능금쥬스,순대국밥(뼈),쌀밥,청경채겉절이,풋고추,쌈장"
2011.12.7	점심식사2	23.17689531	"단무지,배추김치,상큼능금쥬스,쇠고기스프(경양식),쌀밥,야채샐러드,으깬감자샐러드,푸실리샐러드,함박스테이크"
2011.12.8	점심식사	15.81227437	"갈치그릴구이,계란찜,꽃게된장국,돈육깻잎볶음,배추김치,수정과,쌀밥,팽이부추겉절이"
2011.12.8	점심식사2	15.81227437	"과일샐러드,배추김치(양식),브로컬리스프,생선까스&타르,수정과,줄무늬감자튀김,피클,해물볶음밥"
2011.12.9	점심식사	26.49819495	"가지나물,고등어무조림,델몬트,물미역,초고추장,배추김치,쇠고기콩나물국,쌀밥,파닭"
2011.12.9	점심식사2	26.49819495	"당근스프(경양식),델몬트,마늘토스트,미트소스스파게티,배추김치(양식),스마일감자튀김,쌀밥(반공기),양상치샐러드,피클"
2011.12.10	점심식사	7.653429603	"낙지볶음,다슬기들깨해장국,떡갈비바베큐조림,배추김치,쌀밥,오이양파무침,칡즙,칼슘쥐포조림"
2011.12.10	점심식사2	7.653429603	"단무지,단호박과일샐러드,배추김치(양식),쌀밥,야채샐러드(소스無),야채스프,오징어볼튀김,치즈함박스테이크&데미,칡즙"
2011.12.11	점심식사	5.126353791	"꽁치무조림,돌나물레몬생채,배추김치,쇠고기야채볶음,쌀밥,참치강된장,콩나물국,홍초"
2011.12.11	점심식사2	5.126353791	"더운야채,돈까스,배추김치,스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드(소스無),옥수수스프(경양식),홍초"
2011.12.12	점심식사	29.67509025	"고추지무침,동태매운탕,매실차,모자반무침,배추김치,쌀밥,안동찜닭,청파래오징어까스"
2011.12.12	점심식사2	29.67509025	"김치덮밥,깍두기(손칼),매실차,비엔나구이(경앙식),유부된장국,청파래오징어까스,콥샐러드,피클"
2011.12.13	점심식사	22.67148014	"꽁치무조림,돌나물레몬생채,반달감자볶음,배추김치,쌀밥,육개장,잡채(어묵)"
2011.12.13	점심식사2	22.67148014	"단무지,돈까스,배추김치,스마일감자튀김,쌀밥,야채샐러드,야채스프"
2011.12.14	점심식사	25.05415162	"등갈비조림,무나물,미역국,배추김치,시금치나물,오징어잔파무침,인삼식혜,흑미밥(현장)"
2011.12.14	점심식사2	25.05415162	"고구마으깸,배추김치,브로컬리스프,생선까스&타르,야채샐러드,인삼식혜,피클,해물볶음밥"
2011.12.15	점심식사	33.21299639	"골뱅이콩나물무침,귤,깐풍기,배추겉절이,생굴떡국,쌀밥(반공기),애호박볶음,오복채무침"
2011.12.15	점심식사2	33.21299639	"귤,배추김치,쇠고기스프(경양식),스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드,함박스테이크"
2011.12.16	점심식사	24.98194946	"갈치무조림,노란호박전,대추차,물파래무무침,부대찌개,쌀밥,알타리김치,오징어메추리알조림"
2011.12.16	점심식사2	24.98194946	"감자조림,구운만두,단무지,대추차,미역된장국,배추김치,새싹비빔국수,쌀밥(반공기)"
2011.12.17	점심식사	15.30685921	"돈육깻잎볶음,두부찌개,배추김치,상추깻잎쌈,쌀밥,피홍합탕,해파리냉채,홍초"
2011.12.17	점심식사2	15.30685921	"그린스프(경양식),대추차,돈까스,마카로니샐러드,배추김치,새우볼튀김,스틱단무지무침,쌀밥,양상치샐러드"
2011.12.18	점심식사	9.097472924	"계란후라이,과일샐러드,배추김치,비빔밥(표고),요구르트,월동초된장국"
2011.12.18	점심식사2	9.097472924	"단무지,단호박과일샐러드,배추김치,쌀밥,야채샐러드(소스無),옥수수스프(경양식),요구르트,푸실리볶음,함박스테이크"
2011.12.19	점심식사	21.01083032	"떡갈비간장조림,배추김치,부추겉절이,쌀밥,알탕,쭈꾸미볶음,호박나물"
2011.12.19	점심식사2	21.01083032	"단무지,배추김치,오므라이스,유부된장국,쫄면야채무침,케이준치킨샐러드"
2011.12.20	점심식사	22.31046931	"배추김치,새송이피망볶음,쌀밥,아구찜,요구르트,월동초된장국,치커리무생채,파닭"
2011.12.20	점심식사2	22.31046931	"돈까스,배추김치,쌀밥,야채샐러드,오징어볼튀김,옥수수스프(경양식),요구르트,피클"
2011.12.21	점심식사	29.02527076	"깍두기(손칼),두부양념장구이,사과,쌀밥,오징어브로콜리무침,추어탕,풋고추,쌈장"
2011.12.21	점심식사2	29.02527076	"단무지,단호박과일샐러드,당근스프(경양식),배추김치,사과,쌀밥,야채샐러드(소스無),함박스테이크"
2011.12.22	점심식사	25.92057762	"돈육김치찌개,메추리알햄조림,석박지,수정과,쌀밥,조기구이,참나물무침"
2011.12.22	점심식사2	25.92057762	"돈까스,배추김치,쇠고기스프,수정과,스틱단무지무침,쌀밥,야채샐러드,푸실리볶음"
2011.12.23	점심식사	21.15523466	"갈치그릴구이,감자비엔나조림,물미역무무침,배추김치,쌀밥,육개장,해파리냉채"
2011.12.23	점심식사2	21.15523466	"배추김치,비엔나구이,생선까스&타르,야채스프,양상치샐러드,피클,해물볶음밥"
2011.12.24	점심식사	13.35740072	"꽃게된장국,도라지잔파무침,돈육짜장볶음,배추김치,쌀밥,잡채(어묵),호박나물,화인쿨"
2011.12.24	점심식사2	13.35740072	"그린스프(경양식),배추김치,스마일감자튀김,쌀밥,야채샐러드,치즈함박스테이크&데미,피클,화인쿨"
2011.12.25	점심식사	6.859205776	"꽁치무조림,돌나물샐러드,배추김치,북어해장국,쌀밥,오징어강된장,탕수육"
2011.12.25	점심식사2	6.859205776	"단무지,더운야채,돈까스,배추김치,브로컬리스프,쌀밥,양상치샐러드"
2011.12.26	점심식사	26.64259928	"깍두기(손칼),돈육야채볶음,물미역무무침,수정과,쌀밥,아욱국,온두부&볶음김치,참치김치볶음"
2011.12.26	점심식사2	26.64259928	"마늘토스트,미트소스스파게티,배추김치,새우볼튀김,쌀밥(반공기),양상치샐러드,유부된장국,피클"
2011.12.27	점심식사	12.99638989	"계란찜,귤,다슬기들깨해장국,석박지,쇠고기느타리볶음,쌀밥,쫄면야채무침"
2011.12.27	점심식사2	12.99638989	"귤,단무지,더운야채,돈까스,배추김치,쌀밥,야채샐러드(소스無),옥수수스프(경양식)"
2011.12.28	점심식사	14.00722022	"배추김치,비빔된장,쌀밥,쭈꾸미볶음,콩나물무침,팽이부추겉절이,피홍합탕"
2011.12.28	점심식사2	14.00722022	"모듬커틀렛(새,휘),배추김치,브로컬리스프,스마일감자튀김,쌀밥,양상치샐러드,피클"
2011.12.29	점심식사	20.86642599	"감자채피망볶음 ,꽁치소금구이,돈육야채볶음,레몬차,석박지,쌀밥,오이생채,콩비지찌개"
2011.12.29	점심식사2	20.86642599	"레몬차,배추김치,쌀밥(반공기),열무된장무침,오복채무침,잔치국수,후라이드치킨(토막)"
2011.12.30	점심식사	17.32851986	"닭간장조림,도라지부추무침,모듬묵무침,배추김치,배추된장국,쌀밥,잡채(어묵)"
2011.12.30	점심식사2	17.32851986	"배추김치,스틱단무지무침,쌀밥,야채샐러드,야채스프,푸실리볶음,함박스테이크"
2011.12.31	점심식사	6.859205776	"갈치무조림,배추김치,복숭아아이스티,쌀밥,월동초겉절이,잔멸치볶음,탕국,해물우동볶음"
2011.12.31	점심식사2	6.859205776	"그린스프(경양식),단무지,돈까스,배추김치,복숭아아이스티,스마일감자튀김,쌀밥,야채샐러드(소스無)"
2012.1.1	점심식사	0	"깻잎양념절임,돈채피망볶음,동태무조림,미더덕된장국,배추김치,쌀밥,참나물무침"
2012.1.1	점심식사2	0	"당근스프(경양식),더운야채,배추김치,스틱단무지무침,쌀밥,야채샐러드,치즈함박스테이크&데미"
2012.1.2	점심식사	0	"돈육야채볶음,두부찌개,배추김치,쌀밥,옥수수건새우튀김,월동초겉절이,유자차,콩나물국"
2012.1.2	점심식사2	0	"감자튀김,모듬(등심.생선),배추김치,쌀밥,야채샐러드,야채스프,유자차,피클"
2012.1.3	점심식사	0	"감자채카레볶음,닭개장,동그랑땡조림,배추김치,쌀밥,이면수/데리야끼소스,참나물겉절이"
2012.1.3	점심식사2	0	"단무지,더운야채,돈까스,배추김치,쌀밥,양상치샐러드,옥수수스프(경양식)"
2012.1.4	점심식사	16.02888087	"갈치무조림,깍두기(손칼),매실차,부추전,쇠고기가지볶음,쌀밥,치커리사과생채,콩비지찌개"
2012.1.4	점심식사2	16.02888087	"김가루조미밥,낙지초무침,단무지,매실차,배추김치,시금치나물,우동"
2012.1.5	점심식사	16.02888087	"고등어무조림,깐풍기,꽃게된장국,마늘쫑건새우볶음,물파래무무침,배추김치,쌀밥"
2012.1.5	점심식사2	16.02888087	"감자조림,김치덮밥,깍두기(손칼),유부된장국,케이준치킨샐러드,피클"
2012.1.6	점심식사	30.61371841	"귤,석박지,순대국밥(뼈),어묵감자조림,오징어브로콜리무침,월동초겉절이,풋고추,쌈장"
2012.1.6	점심식사2	30.61371841	"고구마샐러드,귤,단무지,배추김치,브로컬리스프,쌀밥,야채샐러드,함박스테이크"
2012.1.7	점심식사	7.797833935	"돈육야채볶음,배추김치,수정과,쌀밥,양배추,다시마쌈,열무된장무침,피홍합탕,해파리냉채"
2012.1.7	점심식사2	7.797833935	"그린스프(경양식),배추김치,수정과,스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드(소스無),치즈함박스테이크&데미"
2012.1.8	점심식사	10.54151625	"골뱅이야채무침,깐마늘,마늘쫑지무침,배추김치,육개장,쭈꾸미볶음,호박나물"
2012.1.8	점심식사2	10.54151625	"단무지,단호박과일샐러드,돈까스,배추김치,쌀밥,야채샐러드,크림스프(경양식)"
2012.1.9	점심식사	23.68231047	"돈채피망볶음,물미역,초고추장,배추김치,삼치무조림,쌀밥,콩가루배추국,콩나물무침"
2012.1.9	점심식사2	23.68231047	"단무지,배추김치,오므라이스,쫄면야채무침,케이준치킨샐러드,콩가루배추국"
2012.1.10	점심식사	38.41155235	"곰탕,두부구이.양념장,방울토마토,석박지,쌀밥,풋고추,쌈장"
2012.1.10	점심식사2	38.41155235	"단무지,단호박과일샐러드,돈까스,방울토마토,배추김치,쌀밥,옥수수스프(경양식),콥샐러드"
2012.1.11	점심식사	32.99638989	"깍두기(손칼),닭간장조림,미역줄기볶음,시금치초고추장무침,쌀밥,잡채(어묵),콩비지찌개"
2012.1.11	점심식사2	32.99638989	"당근스프(경양식),배추김치,비엔나구이,생선까스&타르,쌀밥,양상치샐러드,피클"
2012.1.12	점심식사	21.15523466	"굴국밥,귤,깍두기(손칼),단호박튀김,배추겉절이,쇠고기가지볶음"
2012.1.12	점심식사2	21.15523466	"배추김치,쇠고기스프(경양식),스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드,함박스테이크"
2012.1.13	점심식사	20.36101083	"무생채(잔파),배추김치,보리멸구이,쌀밥,알탕,열무된장무침,탕수육"
2012.1.13	점심식사2	20.36101083	"메추리알꽃맛살샐러드,배추김치,쌀밥,야채샐러드,야채스프,치즈함박스테이크&데미,피클"
2012.1.14	점심식사	5.631768953	"감자조림,계란후라이,김치볶음밥,깍두기(손칼),모듬튀김(만.당.오),어묵무국,월동초겉절이"
2012.1.14	점심식사2	5.631768953	"그린스프(경양식),단무지,돈까스,배추김치,쌀밥,양상치샐러드,오징어볼튀김"
2012.1.15	점심식사	7.725631769	"꽁치소금구이,돈육깻잎볶음,배추김치,쌀밥,오이생채,월동초된장국,톳두부무침"
2012.1.15	점심식사2	7.725631769	"감자튀김,배추김치,브로컬리스프,스틱단무지무침,쌀밥,야채샐러드,치킨함박스테이크"
2012.1.16	점심식사	34.65703971	"고추지무침,대추차,동태무조림,두부구이.양념장,배추김치,오이생채,육개장,흑미밥(현장)"
2012.1.16	점심식사2	34.65703971	"대추차,배추김치,생선까스&타르,야채샐러드(소스無),야채스프,줄무늬감자튀김,피클,해물볶음밥"
2012.1.17	점심식사	23.97111913	"돈육깻잎볶음,메추리알마늘조림,멸치볶음,미역국,배추김치,상추깻잎쌈,쌀밥,알배기배추쌈"
2012.1.17	점심식사2	23.97111913	"마늘토스트,미역국,배추김치,새우볼튀김,양상치샐러드,피클,해물스파게티"
2012.1.18	점심식사	18.55595668	"가자미구이,꽃게된장국,떡볶이,배추김치,새송이피망볶음,쌀밥,유자차,콩나물무침"
2012.1.18	점심식사2	18.55595668	"더운야채,배추김치,복숭아아이스티,스틱단무지무침,쌀밥,야채샐러드,크림스프(경양식),함박스테이크"
2012.1.19	점심식사	13.71841155	"가지나물,두부찌개,배추김치,쇠고기야채볶음,쌀밥,오징어무국,월동초겉절이"
2012.1.19	점심식사2	13.71841155	"단무지,돈까스,배추김치,쇠고기스프(경양식),스마일감자튀김,쌀밥,야채샐러드"
2012.1.20	점심식사	14.15162455	"깐풍만두,배추김치,쌀밥,알탕,오복채무침,조기구이,참나물무침"
2012.1.20	점심식사2	14.15162455	"감자조림,김가루조미밥,깐풍만두,배추김치,시금치나물,잔치국수"
2012.1.21	점심식사	11.55234657	"물미역무무침,배추김치,쌀밥,아구찜,오징어브로콜리무침,월동초된장국,호박나물"
2012.1.21	점심식사2	11.55234657	"그린스프(경양식),배추김치,스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드(소스無),치킨함박스테이크"
2012.1.22	점심식사	11.33574007	"김치국,깍두기(손칼),꽁치시래기찌개,돈육두루치기,돌나물레몬생채,쌀밥,진미잔파무침"
2012.1.22	점심식사2	11.33574007	"단무지,돈까스,모닝빵,배추김치,쌀밥,야채샐러드,옥수수스프(경양식)"
2012.1.23	점심식사	19.27797834	"고구마튀김,귤,기장밥,닭다리조림,두부찌개,맛살산적,배추김치,삼색나물2,송편,식혜,오이부추무침,잡채(어묵),코다리무조림,탕국"
2012.1.24	점심식사	13.06859206	"배추김치,비빔된장,쌀밥,야채고로케,어묵무국,쭈꾸미볶음,팽이부추겉절이"
2012.1.24	점심식사2	13.06859206	"단무지,당근스프(경양식),배추김치,쌀밥,야채샐러드(소스無),참치감자샐러드,치즈함박스테이크&데미"
2012.1.25	점심식사	35.09025271	"갈치그릴구이,계란찜,미역줄기볶음,배추김치,쇠고기영양탕,쌀밥,오징어잔파무침"
2012.1.25	점심식사2	35.09025271	"배추김치,비엔나구이(경앙식),생선까스&타르,쇠고기스프(경양식),야채샐러드,피클,해물볶음밥"
2012.1.26	점심식사	36.1732852	"고추잡채,꽃빵,녹차,단무지,배추김치,쌀밥(반공기),유부된장국,자장면,콩나물겨자채무침"
2012.1.26	점심식사2	36.1732852	"돈까스,배추김치,스틱단무지무침,쌀밥,양상치샐러드,오징어볼튀김,옥수수스프(경양식)"
2012.1.27	점심식사	30.75812274	"김치전,다슬기들깨해장국,떡갈비간장조림,배추김치,쌀밥,오이양파무침,오징어야채볶음"
2012.1.27	점심식사2	30.75812274	"그린스프(경양식),단무지,더운야채,배추김치,쌀밥,야채샐러드,함박스테이크"
2012.1.28	점심식사	10.83032491	"깻잎순볶음,꽃게된장국,닭볶음탕,도라지잔파무침,배추김치,쌀밥,잡채(어묵)"
2012.1.28	점심식사2	10.83032491	"돈까스,배추김치,브로컬리스프,스마일감자튀김,스틱단무지무침,쌀밥,야채샐러드(소스無)"
2012.1.29	점심식사	10.61371841	"감자채카레볶음,배추김치,북어계란국,쌀밥,족발양념조림,청경채겉절이,콩나물미더덕찜"
2012.1.29	점심식사2	10.61371841	"단무지,메추리알꽃맛살샐러드,배추김치,쌀밥,양상치샐러드,옥수수스프(경양식),치킨까스&데미소스"
2012.1.30	점심식사	35.5234657	"감자조림,다시마채무침,닭단호박조림,배추김치,쌀밥,콩가루배추국,탕수만두"
2012.1.30	점심식사2	35.5234657	"배추김치,쌀밥,야채샐러드,야채스프,오징어볼튀김,피클,함박스테이크"
2012.1.31	점심식사	20	"꽁치시래기찌개,무채국,배추김치,쌀밥,연근땅콩조림,오징어야채볶음,월동초겉절이"
2012.1.31	점심식사2	20	"단무지,돈까스,배추김치,스마일감자튀김,쌀밥,야채샐러드,옥수수스프(경양식)"
2012.2.1	점심식사	17.11191336	"돈육깻잎볶음,미역국,배추김치,봄동겉절이,생선까스&타르,수정과,쌀밥,오복채무침"
2012.2.1	점심식사2	17.11191336	"단무지,미역국,배추김치,비엔나구이,오므라이스,쫄면야채무침"
2012.2.2	점심식사	38.12274368	"갈비탕,노란호박전,석박지,쌀밥,오징어잔파무침,풋고추,쌈장"
2012.2.2	점심식사2	38.12274368	"배추김치,야채고로케,유부된장국,잔멸치주먹밥,케이준치킨샐러드,피클,해물야끼우동"
2012.2.3	점심식사	21.29963899	"닭볶음탕,두부구이.양념장,마늘쫑볶음,배추김치,쌀밥,열무된장국,월동초겉절이"
2012.2.3	점심식사2	21.29963899	"김치덮밥,떡샐러드,모듬튀김(만.당.오),배추김치,열무된장국,월동초겉절이"
2012.2.4	점심식사	20.57761733	"건파래볶음,고등어무조림,골뱅이야채무침,근대나물,대추차,배추김치,쌀밥,육개장"
2012.2.4	점심식사2	20.57761733	"그린스프(경양식),단무지,배추김치,쌀밥,야채샐러드(소스無),줄무늬감자튀김,치킨함박스테이크"
2012.2.5	점심식사	11.62454874	"감자채브로콜리볶음,도라지부추무침,동태무조림,배추김치,쌀밥,야채고로케,짬뽕국"
2012.2.5	점심식사2	11.62454874	"더운야채,돈까스,배추김치,스틱단무지무침,쌀밥,양상치샐러드,옥수수스프(경양식)"
